kind,arm,clock,n_target,shape,quantised,censoring_target,rho,b,check,calibration,variant,alpha,n_replicates,n_used,n_failed,n_failed_tau_only,rejection_rate,mc_se,mean_n_events,mean_n_segments,censoring_realised,mean_n_distinct_durations,mean_induced_lag1,fail_reason
power,C_ar1_reads_carved,calendar,35,,False,0.0,0.2,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.038,0.006046155803483731,31.724,1.0,0.03055861141669722,8.301,-0.02481881128133058,
power,C_ar1_reads_carved,in_spec,35,,False,0.0,0.2,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.061,0.0075682891065286355,32.432,1.0,0.02991146207226609,6.107,-0.028336251880855926,
power,C_ar1_reads_carved,in_spec,35,,False,0.0,0.2,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.061,0.0075682891065286355,32.432,1.0,0.02991146207226609,6.107,-0.028336251880855926,
power,C_ar1_reads_carved,in_spec,35,,False,0.0,0.2,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.047,0.006692607862410586,32.432,1.0,0.02991146207226609,6.107,-0.028336251880855926,
power,C_ar1_reads_carved,in_spec,35,,False,0.0,0.2,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.037,0.005969170796685248,32.432,1.0,0.02991146207226609,6.107,-0.028336251880855926,
power,C_ar1_reads_carved,calendar,35,,False,0.0,0.3,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.053,0.00708456067798138,29.443,1.0,0.03284827382321059,8.821,-0.03756273968182526,
power,C_ar1_reads_carved,calendar,35,,False,0.0,0.3,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.044,0.006485676526007136,29.443,1.0,0.03284827382321059,8.821,-0.03756273968182526,
power,C_ar1_reads_carved,calendar,35,,False,0.0,0.3,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.065,0.007795832219846705,29.443,1.0,0.03284827382321059,8.821,-0.03756273968182526,
power,C_ar1_reads_carved,calendar,35,,False,0.0,0.3,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.045,0.0065555320150236475,29.443,1.0,0.03284827382321059,8.821,-0.03756273968182526,
power,C_ar1_reads_carved,calendar,35,,False,0.0,0.3,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.044,0.006485676526007136,29.443,1.0,0.03284827382321059,8.821,-0.03756273968182526,
power,C_ar1_reads_carved,calendar,35,,False,0.0,0.3,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.056,0.007270763371201128,29.443,1.0,0.03284827382321059,8.821,-0.03756273968182526,
power,C_ar1_reads_carved,calendar,35,,False,0.0,0.3,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.051,0.00695693898205238,29.443,1.0,0.03284827382321059,8.821,-0.03756273968182526,
power,C_ar1_reads_carved,calendar,35,,False,0.0,0.3,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.051,0.00695693898205238,29.443,1.0,0.03284827382321059,8.821,-0.03756273968182526,
power,C_ar1_reads_carved,calendar,35,,False,0.0,0.3,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.037,0.005969170796685248,29.443,1.0,0.03284827382321059,8.821,-0.03756273968182526,
power,C_ar1_reads_carved,in_spec,35,,False,0.0,0.3,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.047,0.006692607862410586,29.819,1.0,0.032447516142639285,6.467,-0.03789032714465308,
power,C_ar1_reads_carved,in_spec,35,,False,0.0,0.3,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.047,0.006692607862410586,29.819,1.0,0.032447516142639285,6.467,-0.03789032714465308,
power,C_ar1_reads_carved,in_spec,35,,False,0.0,0.3,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.046,0.006624499981130651,29.819,1.0,0.032447516142639285,6.467,-0.03789032714465308,
power,C_ar1_reads_carved,in_spec,35,,False,0.0,0.3,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.05,0.006892024376045111,29.819,1.0,0.032447516142639285,6.467,-0.03789032714465308,
power,C_ar1_reads_carved,calendar,35,,False,0.0,0.5,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.044,0.006485676526007136,24.418,1.0,0.03934219844204894,9.869,-0.04942681246227835,
power,C_ar1_reads_carved,calendar,35,,False,0.0,0.5,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.036,0.005891010100144117,24.418,1.0,0.03934219844204894,9.869,-0.04942681246227835,
power,C_ar1_reads_carved,calendar,35,,False,0.0,0.5,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.058,0.007391616873188166,24.418,1.0,0.03934219844204894,9.869,-0.04942681246227835,
power,C_ar1_reads_carved,calendar,35,,False,0.0,0.5,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.037,0.005969170796685248,24.418,1.0,0.03934219844204894,9.869,-0.04942681246227835,
power,C_ar1_reads_carved,calendar,35,,False,0.0,0.5,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.058,0.007391616873188166,24.418,1.0,0.03934219844204894,9.869,-0.04942681246227835,
power,C_ar1_reads_carved,calendar,35,,False,0.0,0.5,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.063,0.007683163410991596,24.418,1.0,0.03934219844204894,9.869,-0.04942681246227835,
power,C_ar1_reads_carved,calendar,35,,False,0.0,0.5,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.056,0.007270763371201128,24.418,1.0,0.03934219844204894,9.869,-0.04942681246227835,
power,C_ar1_reads_carved,calendar,35,,False,0.0,0.5,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.051,0.00695693898205238,24.418,1.0,0.03934219844204894,9.869,-0.04942681246227835,
power,C_ar1_reads_carved,calendar,35,,False,0.0,0.5,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.041,0.006270486424512854,24.418,1.0,0.03934219844204894,9.869,-0.04942681246227835,
power,C_ar1_reads_carved,in_spec,35,,False,0.0,0.5,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.04,0.0061967733539318665,24.958,1.0,0.038523769165575164,7.186,-0.03832848332942882,
power,C_ar1_reads_carved,in_spec,35,,False,0.0,0.5,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.037,0.005969170796685248,24.958,1.0,0.038523769165575164,7.186,-0.03832848332942882,
power,C_ar1_reads_carved,in_spec,35,,False,0.0,0.5,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.038,0.006046155803483731,24.958,1.0,0.038523769165575164,7.186,-0.03832848332942882,
power,C_ar1_reads_carved,in_spec,35,,False,0.0,0.5,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.05,0.006892024376045111,24.958,1.0,0.038523769165575164,7.186,-0.03832848332942882,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,0.7,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.384,0.015379986996093333,49.874,1.0,0.019656406022722804,49.874,0.043701291898503955,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,0.7,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.364,0.015215255502291114,49.874,1.0,0.019656406022722804,49.874,0.043701291898503955,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,0.7,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.429,0.015651166090742248,49.874,1.0,0.019656406022722804,49.874,0.043701291898503955,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,0.7,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.43,0.015655669899432602,49.874,1.0,0.019656406022722804,49.874,0.043701291898503955,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,0.7,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.091,0.009094998625618368,49.874,1.0,0.019656406022722804,49.874,0.043701291898503955,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,0.7,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.076,0.008379976133617566,49.874,1.0,0.019656406022722804,49.874,0.043701291898503955,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,0.7,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.088,0.008958571314668427,49.874,1.0,0.019656406022722804,49.874,0.043701291898503955,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,0.7,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.354,0.015122301412152848,49.874,1.0,0.019656406022722804,49.874,0.043701291898503955,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,0.7,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.339,0.014969268519202935,49.874,1.0,0.019656406022722804,49.874,0.043701291898503955,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,0.85,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.14,0.010972693379476163,50.323,1.0,0.01948444167332385,50.323,0.005936322858098939,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,0.85,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.124,0.010422283818818216,50.323,1.0,0.01948444167332385,50.323,0.005936322858098939,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,0.85,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.139,0.010939789760319894,50.323,1.0,0.01948444167332385,50.323,0.005936322858098939,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,0.85,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.141,0.011005407761641547,50.323,1.0,0.01948444167332385,50.323,0.005936322858098939,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,0.85,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.066,0.007851369307324678,50.323,1.0,0.01948444167332385,50.323,0.005936322858098939,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,0.85,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.065,0.007795832219846705,50.323,1.0,0.01948444167332385,50.323,0.005936322858098939,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,0.85,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.055,0.00720936890441875,50.323,1.0,0.01948444167332385,50.323,0.005936322858098939,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,0.85,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.128,0.010564847372300274,50.323,1.0,0.01948444167332385,50.323,0.005936322858098939,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,0.85,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.118,0.01020176455325254,50.323,1.0,0.01948444167332385,50.323,0.005936322858098939,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,1.2,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.109,0.00985489725973843,50.499,1.0,0.01941785277384027,50.499,-0.014292908869968157,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,1.2,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.108,0.009815090422405696,50.499,1.0,0.01941785277384027,50.499,-0.014292908869968157,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,1.2,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.088,0.008958571314668427,50.499,1.0,0.01941785277384027,50.499,-0.014292908869968157,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,1.2,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.094,0.009228434320078352,50.499,1.0,0.01941785277384027,50.499,-0.014292908869968157,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,1.2,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.047,0.006692607862410586,50.499,1.0,0.01941785277384027,50.499,-0.014292908869968157,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,1.2,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.042,0.0063431853196954605,50.499,1.0,0.01941785277384027,50.499,-0.014292908869968157,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,1.2,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.049,0.006826346021115542,50.499,1.0,0.01941785277384027,50.499,-0.014292908869968157,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,1.2,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.096,0.009315793041926168,50.499,1.0,0.01941785277384027,50.499,-0.014292908869968157,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,1.2,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.098,0.009401914698613257,50.499,1.0,0.01941785277384027,50.499,-0.014292908869968157,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,1.5,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.408,0.015541428505771277,50.433,1.0,0.019442770205898935,50.433,0.020772595826060544,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,1.5,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.413,0.0155701958882989,50.433,1.0,0.019442770205898935,50.433,0.020772595826060544,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,1.5,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.371,0.015276092432294327,50.433,1.0,0.019442770205898935,50.433,0.020772595826060544,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,1.5,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.39,0.01542400726140908,50.433,1.0,0.019442770205898935,50.433,0.020772595826060544,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,1.5,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.05,0.006892024376045111,50.433,1.0,0.019442770205898935,50.433,0.020772595826060544,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,1.5,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.04,0.0061967733539318665,50.433,1.0,0.019442770205898935,50.433,0.020772595826060544,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,1.5,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.034,0.005730968504537431,50.433,1.0,0.019442770205898935,50.433,0.020772595826060544,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,1.5,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.376,0.015317441039547044,50.433,1.0,0.019442770205898935,50.433,0.020772595826060544,
power,D_trp_power_law,in_spec,50,0.75,False,0.0,,1.5,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.393,0.015445096309184997,50.433,1.0,0.019442770205898935,50.433,0.020772595826060544,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.05,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.057,0.007331507348424334,50.634,1.0,0.01936708370453577,50.634,0.02016797556893155,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.05,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.052,0.007021111023192838,50.634,1.0,0.01936708370453577,50.634,0.02016797556893155,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.05,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.06,0.007509993342207435,50.634,1.0,0.01936708370453577,50.634,0.02016797556893155,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.05,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.053,0.00708456067798138,50.634,1.0,0.01936708370453577,50.634,0.02016797556893155,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.05,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.047,0.006692607862410586,50.634,1.0,0.01936708370453577,50.634,0.02016797556893155,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.05,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.04,0.0061967733539318665,50.634,1.0,0.01936708370453577,50.634,0.02016797556893155,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.05,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.044,0.006485676526007136,50.634,1.0,0.01936708370453577,50.634,0.02016797556893155,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.05,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.058,0.007391616873188166,50.634,1.0,0.01936708370453577,50.634,0.02016797556893155,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.05,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.046,0.006624499981130651,50.634,1.0,0.01936708370453577,50.634,0.02016797556893155,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.1,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.071,0.008121514637061242,50.87,1.0,0.0192789666473877,50.87,0.07142866123471851,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.1,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.07,0.008068457101577725,50.87,1.0,0.0192789666473877,50.87,0.07142866123471851,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.1,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.082,0.008676174272108648,50.87,1.0,0.0192789666473877,50.87,0.07142866123471851,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.1,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.083,0.008724161850859944,50.87,1.0,0.0192789666473877,50.87,0.07142866123471851,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.1,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.066,0.007851369307324678,50.87,1.0,0.0192789666473877,50.87,0.07142866123471851,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.1,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.061,0.0075682891065286355,50.87,1.0,0.0192789666473877,50.87,0.07142866123471851,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.1,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.071,0.008121514637061242,50.87,1.0,0.0192789666473877,50.87,0.07142866123471851,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.1,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.078,0.008480330182251162,50.87,1.0,0.0192789666473877,50.87,0.07142866123471851,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.1,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.075,0.008329165624478841,50.87,1.0,0.0192789666473877,50.87,0.07142866123471851,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.15,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.092,0.00913980306133562,50.908,1.0,0.019264853201818602,50.908,0.11571728718985258,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.15,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.084,0.008771772910877254,50.908,1.0,0.019264853201818602,50.908,0.11571728718985258,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.15,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.1,0.009486832980505138,50.908,1.0,0.019264853201818602,50.908,0.11571728718985258,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.15,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.092,0.00913980306133562,50.908,1.0,0.019264853201818602,50.908,0.11571728718985258,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.15,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.084,0.008771772910877254,50.908,1.0,0.019264853201818602,50.908,0.11571728718985258,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.15,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.074,0.00827792244467173,50.908,1.0,0.019264853201818602,50.908,0.11571728718985258,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.15,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.079,0.008529888627643388,50.908,1.0,0.019264853201818602,50.908,0.11571728718985258,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.15,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.1,0.009486832980505138,50.908,1.0,0.019264853201818602,50.908,0.11571728718985258,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.15,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.095,0.00927227048785787,50.908,1.0,0.019264853201818602,50.908,0.11571728718985258,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.2,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.089,0.00900438781928011,51.177,1.0,0.019165532705981564,51.177,0.1489784107726017,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.2,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.084,0.008771772910877254,51.177,1.0,0.019165532705981564,51.177,0.1489784107726017,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.2,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.099,0.009444522221901964,51.177,1.0,0.019165532705981564,51.177,0.1489784107726017,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.2,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.104,0.009653186002558949,51.177,1.0,0.019165532705981564,51.177,0.1489784107726017,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.2,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.118,0.01020176455325254,51.177,1.0,0.019165532705981564,51.177,0.1489784107726017,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.2,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.099,0.009444522221901964,51.177,1.0,0.019165532705981564,51.177,0.1489784107726017,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.2,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.103,0.009612023720320296,51.177,1.0,0.019165532705981564,51.177,0.1489784107726017,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.2,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.103,0.009612023720320296,51.177,1.0,0.019165532705981564,51.177,0.1489784107726017,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.2,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.093,0.009184280047995052,51.177,1.0,0.019165532705981564,51.177,0.1489784107726017,
power,E_copula_ar1_durations,in_spec,50,0.75,False,0.0,0.3,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.144,0.011102432165971562,51.213,1.0,0.019152318388140886,51.213,0.23513126366037307,
